CUSEC;Nivel;NOTA1;vivienda_turistica;unidad1;nota2;plazas;unidad2;nota3;plazas_por_vivienda_turistica;unidad3;nota4;Porcentaje_vivienda_turistica;UNIDAD4;PERIODO;PROV;PROV_LITERAL;MUN;MUN_LITERAL
4516502006;Secciones;;4;Viviendas;;9;Plazas;;2,25;Plazas;;0,709219858;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516502005;Secciones;;1;Viviendas;;2;Plazas;;2;Plazas;;0,162601626;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516502004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516502003;Secciones;;2;Viviendas;;4;Plazas;;2;Plazas;;0,167644593;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516502002;Secciones;;2;Viviendas;;10;Plazas;;5;Plazas;;0,33557047;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516502001;Secciones;;3;Viviendas;;17;Plazas;;5,666666667;Plazas;;0,526315789;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501008;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501007;Secciones;;1;Viviendas;;5;Plazas;;5;Plazas;;0,135135135;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501006;Secciones;;1;Viviendas;;9;Plazas;;9;Plazas;;0,122399021;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501005;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,110011001;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501004;Secciones;;2;Viviendas;;8;Plazas;;4;Plazas;;0,176056338;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501003;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,180831826;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501002;Secciones;;3;Viviendas;;23;Plazas;;7,666666667;Plazas;;0,283553875;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516501001;Secciones;;6;Viviendas;;26;Plazas;;4,333333333;Plazas;;0,584795322;Porcentaje;2025M11;45;Toledo;45165;Talavera de la Reina
4516602001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45166;Tembleque
4516601001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45166;Tembleque
4516701001;Secciones;;6;Viviendas;;48;Plazas;;8;Plazas;;0,416088766;Porcentaje;2025M11;45;Toledo;45167;Toboso, El
4516807020;Secciones;;1;Viviendas;;1;Plazas;;1;Plazas;;0,112359551;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807019;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,080064051;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807018;Secciones;;2;Viviendas;;3;Plazas;;1,5;Plazas;;0,313479624;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807016;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807014;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807013;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807012;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807010;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807009;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807008;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807007;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807006;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807005;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807004;Secciones;;1;Viviendas;;7;Plazas;;7;Plazas;;0,093896714;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807003;Secciones;;4;Viviendas;;16;Plazas;;4;Plazas;;0,4784689;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807002;Secciones;;7;Viviendas;;39;Plazas;;5,571428571;Plazas;;0,815850816;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807001;Secciones;;5;Viviendas;;34;Plazas;;6,8;Plazas;;0,690607735;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516806003;Secciones;;2;Viviendas;;20;Plazas;;10;Plazas;;0,146950771;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516806001;Secciones;;44;Viviendas;;192;Plazas;;4,363636364;Plazas;;7,154471545;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805029;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805028;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805026;Secciones;;1;Viviendas;;12;Plazas;;12;Plazas;;0,217864924;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805025;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805024;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805027;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516806002;Secciones;;23;Viviendas;;155;Plazas;;6,739130435;Plazas;;2,426160338;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805023;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805022;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805021;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,193423598;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805020;Secciones;;1;Viviendas;;7;Plazas;;7;Plazas;;0,333333333;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805019;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805018;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,202020202;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805017;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805016;Secciones;;2;Viviendas;;10;Plazas;;5;Plazas;;0,197044335;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805015;Secciones;;3;Viviendas;;11;Plazas;;3,666666667;Plazas;;0,275482094;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805014;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805012;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805011;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807011;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805010;Secciones;;58;Viviendas;;365;Plazas;;6,293103448;Plazas;;5,141843972;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805009;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805008;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805007;Secciones;;2;Viviendas;;9;Plazas;;4,5;Plazas;;0,328947368;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516807015;Secciones;;9;Viviendas;;21;Plazas;;2,333333333;Plazas;;2,903225806;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805006;Secciones;;1;Viviendas;;4;Plazas;;4;Plazas;;0,15015015;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805005;Secciones;;3;Viviendas;;18;Plazas;;6;Plazas;;0,594059406;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805004;Secciones;;7;Viviendas;;35;Plazas;;5;Plazas;;0,968188105;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805003;Secciones;;2;Viviendas;;9;Plazas;;4,5;Plazas;;0,428265525;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805002;Secciones;;6;Viviendas;;28;Plazas;;4,666666667;Plazas;;1,214574899;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516805001;Secciones;;9;Viviendas;;37;Plazas;;4,111111111;Plazas;;1,246537396;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516804004;Secciones;;13;Viviendas;;53;Plazas;;4,076923077;Plazas;;2,863436123;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516804002;Secciones;;120;Viviendas;;562;Plazas;;4,683333333;Plazas;;13,39285714;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516804001;Secciones;;43;Viviendas;;175;Plazas;;4,069767442;Plazas;;8,531746032;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516803003;Secciones;;21;Viviendas;;126;Plazas;;6;Plazas;;3,839122486;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516803002;Secciones;;37;Viviendas;;173;Plazas;;4,675675676;Plazas;;6,890130354;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516803001;Secciones;;33;Viviendas;;151;Plazas;;4,575757576;Plazas;;5,699481865;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516802003;Secciones;;30;Viviendas;;182;Plazas;;6,066666667;Plazas;;6,666666667;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516802002;Secciones;;42;Viviendas;;213;Plazas;;5,071428571;Plazas;;8,519269777;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516802001;Secciones;;51;Viviendas;;221;Plazas;;4,333333333;Plazas;;9,751434034;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516801002;Secciones;;47;Viviendas;;221;Plazas;;4,70212766;Plazas;;7,37833595;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516801001;Secciones;;88;Viviendas;;416;Plazas;;4,727272727;Plazas;;9,544468547;Porcentaje;2025M11;45;Toledo;45168;Toledo
4516901001;Secciones;;3;Viviendas;;8;Plazas;;2,666666667;Plazas;;1,075268817;Porcentaje;2025M11;45;Toledo;45169;Torralba de Oropesa
4517001001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45170;Torrecilla de la Jara
4517101001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45171;Torre de Esteban Hambran, La
4517201001;Secciones;;4;Viviendas;;16;Plazas;;4;Plazas;;0,552486188;Porcentaje;2025M11;45;Toledo;45172;Torrico
4517302004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517302003;Secciones;;1;Viviendas;;2;Plazas;;2;Plazas;;0,12755102;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517302002;Secciones;;2;Viviendas;;7;Plazas;;3,5;Plazas;;0,250941029;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517302001;Secciones;;2;Viviendas;;4;Plazas;;2;Plazas;;0,167364017;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517301004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517301003;Secciones;;1;Viviendas;;6;Plazas;;6;Plazas;;0,110741971;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517301002;Secciones;;1;Viviendas;;5;Plazas;;5;Plazas;;0,077220077;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517301001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45173;Torrijos
4517401001;Secciones;;5;Viviendas;;46;Plazas;;9,2;Plazas;;1,445086705;Porcentaje;2025M11;45;Toledo;45174;Totanes
4517501001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45175;Turleque
4517601004;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45176;Ugena
4517601003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45176;Ugena
4517601002;Secciones;;1;Viviendas;;1;Plazas;;1;Plazas;;0,156494523;Porcentaje;2025M11;45;Toledo;45176;Ugena
4517601001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45176;Ugena
4517702001;Secciones;;9;Viviendas;;48;Plazas;;5,333333333;Plazas;;0,839552239;Porcentaje;2025M11;45;Toledo;45177;Urda
4517701001;Secciones;;3;Viviendas;;14;Plazas;;4,666666667;Plazas;;0,284629981;Porcentaje;2025M11;45;Toledo;45177;Urda
4517901001;Secciones;;2;Viviendas;;28;Plazas;;14;Plazas;;0,190294957;Porcentaje;2025M11;45;Toledo;45179;Valdeverdeja
4518002001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45180;Valmojado
4518001001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45180;Valmojado
4518102001;Secciones;;2;Viviendas;;24;Plazas;;12;Plazas;;0,403225806;Porcentaje;2025M11;45;Toledo;45181;Velada
4518101001;Secciones;;4;Viviendas;;45;Plazas;;11,25;Plazas;;0,326264274;Porcentaje;2025M11;45;Toledo;45181;Velada
4518201001;Secciones;;8;Viviendas;;69;Plazas;;8,625;Plazas;;1,286173633;Porcentaje;2025M11;45;Toledo;45182;Ventas con Pena Aguilera, Las
4518301002;Secciones;;3;Viviendas;;21;Plazas;;7;Plazas;;0,285442436;Porcentaje;2025M11;45;Toledo;45183;Ventas de Retamosa, Las
4518301001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45183;Ventas de Retamosa, Las
4518401001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45184;Ventas de San Julian, Las
4518503001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518502002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518502001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518501005;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518501004;Secciones;;2;Viviendas;;32;Plazas;;16;Plazas;;0,198609732;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518501003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518501002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518501001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45185;Villacanas
4518602002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45186;Villa de Don Fadrique, La
4518602001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45186;Villa de Don Fadrique, La
4518601001;Secciones;;4;Viviendas;;16;Plazas;;4;Plazas;;0,473933649;Porcentaje;2025M11;45;Toledo;45186;Villa de Don Fadrique, La
4518702001;Secciones;;1;Viviendas;;15;Plazas;;15;Plazas;;0,133155792;Porcentaje;2025M11;45;Toledo;45187;Villafranca de los Caballeros
4518701003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45187;Villafranca de los Caballeros
4518701002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45187;Villafranca de los Caballeros
4518701001;Secciones;;2;Viviendas;;26;Plazas;;13;Plazas;;0,225479143;Porcentaje;2025M11;45;Toledo;45187;Villafranca de los Caballeros
4518801002;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45188;Villaluenga de la Sagra
4518801001;Secciones;;2;Viviendas;;32;Plazas;;16;Plazas;;0,188323917;Porcentaje;2025M11;45;Toledo;45188;Villaluenga de la Sagra
4518901001;Secciones;;4;Viviendas;;14;Plazas;;3,5;Plazas;;0,557880056;Porcentaje;2025M11;45;Toledo;45189;Villamiel de Toledo
4519001001;Secciones;;3;Viviendas;;9;Plazas;;3;Plazas;;0,795755968;Porcentaje;2025M11;45;Toledo;45190;Villaminaya
4519101001;Secciones;;1;Viviendas;;10;Plazas;;10;Plazas;;0,23255814;Porcentaje;2025M11;45;Toledo;45191;Villamuelas
4519202001;Secciones;;1;Viviendas;;16;Plazas;;16;Plazas;;0,088809947;Porcentaje;2025M11;45;Toledo;45192;Villanueva de Alcardete
4519201001;Secciones;;2;Viviendas;;32;Plazas;;16;Plazas;;0,170794193;Porcentaje;2025M11;45;Toledo;45192;Villanueva de Alcardete
4519301001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45193;Villanueva de Bogas
4519401001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45194;Villarejo de Montalban
4519502001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45195;Villarrubia de Santiago
4519501001;Secciones;;3;Viviendas;;23;Plazas;;7,666666667;Plazas;;0,373134328;Porcentaje;2025M11;45;Toledo;45195;Villarrubia de Santiago
4519601001;Secciones;;1;Viviendas;;5;Plazas;;5;Plazas;;0,099108028;Porcentaje;2025M11;45;Toledo;45196;Villaseca de la Sagra
4519701002;Secciones;;1;Viviendas;;7;Plazas;;7;Plazas;;0,109769484;Porcentaje;2025M11;45;Toledo;45197;Villasequilla
4519701001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45197;Villasequilla
4519802001;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;;0;Porcentaje;2025M11;45;Toledo;45198;Villatobas
4519801001;Secciones;;2;Viviendas;;7;Plazas;;3,5;Plazas;;0,186046512;Porcentaje;2025M11;45;Toledo;45198;Villatobas
4519901003;Secciones;;0;Viviendas;;0;Plazas;Area sin viviendas turisticas. No se proporciona el dato por carecer de sentido.;;Plazas;Dato protegido por secreto estadistico.;;Porcentaje;2025M11;45;Toledo;45199;Viso de San Juan, El
